trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1579,2,4,1080.0,39977.3,0,0,0
966,0,3,9820.0,44249.5,0,0,0
1761,0,3,43974.0,60126.6,0,0,0
1930,0,0,217.9,53191.9,7,0,0
810,0,3,6932.0,29104.9,0,0,0
1657,2,4,1900.0,25381.9,0,0,0
1720,0,3,2600.0,18537.7,0,0,0
2103,0,3,9800.0,78342.9,0,0,0
996,2,1,9463.0,22991.4,5,1,81584167
530,0,0,179.2,35514.0,7,0,0
2022,2,4,14.6,22585.5,6,0,0
967,0,2,6007.0,27798.5,2,7,73166322
1190,2,4,5520.0,29314.6,0,0,0
1200,0,0,296.7,96225.7,7,0,0
1569,2,4,2480.0,15036.8,0,0,0
1727,0,3,10078.0,40318.8,0,0,0
1990,2,4,30700.0,74816.1,0,0,0
1812,2,5,1200.0,51560.9,0,0,0
1612,2,5,3800.0,59927.7,0,0,0
992,2,1,210.0,35852.1,1,3,3710729
128,2,4,15200.0,38229.8,0,0,0
1410,2,4,8700.0,71168.2,0,0,0
570,2,4,540.0,29797.0,0,0,0
1657,2,4,14.6,28404.0,6,0,0
326,2,1,2145.0,31123.2,5,4,60684478
1535,2,4,30.0,20512.1,6,0,0
1483,2,1,7962.0,19568.6,1,5,23946857
1384,0,0,16.0,6618.0,7,0,0
2129,2,4,7200.0,59732.8,0,0,0
1819,2,4,600.0,18722.1,0,0,0
1847,2,4,13200.0,33218.0,0,0,0
539,0,2,3463.0,21106.8,0,3,99633556
1397,2,1,5259.0,18875.2,5,12,13273746
1841,0,0,104.0,27694.4,7,0,0
2104,2,4,800.0,57652.4,0,0,0
1961,0,0,355.9,81251.2,7,0,0
1667,2,1,2768.0,16043.5,5,9,90735184
2162,1,4,7231.0,29881.1,0,0,0
1485,2,1,2229.0,32465.7,1,13,25649327
1336,2,4,450.0,17351.7,0,0,0
1427,2,1,1538.0,75131.6,5,5,74637114
957,2,4,14.6,25437.4,6,0,0
1815,0,3,13734.0,63439.4,0,0,0
1991,2,4,14.6,42016.2,6,0,0
1938,0,2,5880.0,28740.9,2,10,55781102
1768,2,4,1300.0,40764.2,0,0,0
1700,2,1,2964.0,20901.4,5,4,82395380
769,0,3,900.0,900.0,0,0,0
1261,2,4,14.6,14114.8,6,0,0
763,2,4,4100.0,36216.3,0,0,0
2060,2,1,3035.0,76422.2,5,2,941700
1810,0,0,182.9,36575.2,7,0,0
957,0,0,137.3,30639.8,7,0,0
1323,0,0,222.0,56331.6,7,0,0
288,0,0,257.5,62679.8,7,0,0
871,2,1,3422.0,17486.6,5,1,48282474
1998,0,2,3718.0,17671.5,0,10,60092472
1909,0,2,5880.0,26536.8,2,9,12108809
2175,0,0,20.0,4472.7,7,0,0
1625,2,4,24700.0,63237.3,0,0,0
1313,2,4,22000.0,43717.2,0,0,0
1445,2,4,14.6,72361.5,6,0,0
627,0,3,20213.0,57338.5,0,0,0
1880,2,1,9921.0,46419.1,5,8,62603348
2149,2,4,690.0,19856.1,0,0,0
1445,0,0,232.3,57124.2,7,0,0
1657,0,0,60.4,15220.5,7,0,0
1680,2,4,12000.0,33203.9,0,0,0
2083,0,0,84.1,18750.7,7,0,0
1149,1,4,4644.0,45189.2,0,0,0
1701,2,1,1435.0,34819.7,3,3,40573519
1243,2,1,2142.0,59777.9,8,5,15837014
1972,0,3,14982.0,26653.2,0,0,0
653,2,4,14.6,33625.3,6,0,0
1626,0,0,148.8,26357.2,7,0,0
1786,2,1,3427.0,21714.8,1,5,31916600
1476,2,4,14.6,18324.2,6,0,0
1093,2,1,1208.0,53513.4,1,10,80628025
1956,0,3,35446.0,55759.0,0,0,0
789,2,4,3000.0,47470.8,0,0,0
2066,0,2,5009.0,20002.1,2,1,54522466
510,2,4,32300.0,53744.8,0,0,0
2122,2,1,3930.0,40875.4,5,3,11714333
1022,2,4,13300.0,30553.9,0,0,0
447,0,2,27666.0,66161.1,0,3,17497700
994,0,3,11293.0,47938.9,0,0,0
1473,2,4,33600.0,60125.0,0,0,0
721,2,4,5160.0,25303.3,0,0,0
1268,2,1,2697.0,24513.7,5,4,80065911
2144,2,4,14.6,40710.2,6,0,0
537,0,3,5186.0,33894.0,0,0,0
1300,2,1,6307.0,37597.2,5,4,88401656
1610,2,4,2900.0,14772.5,0,0,0
561,0,0,75.3,19439.2,7,0,0
2053,2,4,14.6,18403.7,6,0,0
1761,0,3,5135.0,14734.8,0,0,0
615,2,4,960.0,42624.3,0,0,0
1986,0,3,6600.0,37442.5,0,0,0
2165,2,4,16500.0,27404.2,0,0,0
1847,0,3,29934.0,63607.2,0,0,0
1961,2,4,14.6,36689.1,6,0,0
1337,0,2,5893.0,24731.0,2,11,35075765
1869,0,0,107.7,30915.1,7,0,0
739,2,4,2700.0,27812.6,0,0,0
345,2,4,24700.0,46711.2,0,0,0
1805,0,3,8779.0,45570.9,0,0,0
1300,0,2,29561.0,62946.7,0,1,98223465
987,2,4,14.6,32784.5,6,0,0
779,2,1,2442.0,19876.1,5,13,34629786
781,0,3,17853.0,38142.2,0,0,0
1752,2,4,2100.0,16883.1,0,0,0
1462,2,4,23100.0,71858.9,0,0,0
1220,0,3,24577.0,34779.0,0,0,0
1877,0,3,15878.0,36714.6,0,0,0
1384,0,0,162.5,38772.2,7,0,0
1087,2,4,30600.0,62814.8,0,0,0
1487,0,3,18908.0,35435.2,0,0,0
1028,2,1,251.0,64857.3,1,5,71377277
2018,0,3,2600.0,42637.8,0,0,0
924,2,4,12600.0,42492.7,0,0,0
1790,2,4,600.0,47712.5,0,0,0
2144,0,0,148.3,42848.0,7,0,0
400,0,3,14382.0,50798.9,0,0,0
622,0,0,276.0,111153.6,7,0,0
1303,2,1,11657.0,40859.2,5,4,32954842
1850,0,2,15802.0,36367.5,0,5,75457590
1963,0,3,100.0,26400.0,0,0,0
1085,2,4,7500.0,25321.3,0,0,0
1101,2,4,2700.0,28714.7,0,0,0
500,0,0,61.5,18913.5,7,0,0
1157,0,3,1900.0,17582.7,0,0,0
987,0,0,205.0,48320.7,7,0,0
2150,0,3,14568.0,26458.8,0,0,0
1121,2,4,33100.0,87709.3,0,0,0
926,0,0,304.8,50078.7,7,0,0
1466,2,4,700.0,41820.0,0,0,0
1394,2,1,2929.0,22759.6,1,4,99278032
2141,2,4,10000.0,39565.0,0,0,0
424,2,4,9600.0,40804.5,0,0,0
1079,2,4,14.6,43151.7,6,0,0
1761,2,1,2008.0,24739.4,5,9,34224891
1292,2,4,14.6,21654.3,6,0,0
895,2,4,14.6,58003.0,6,0,0
1826,2,4,840.0,27048.2,0,0,0
1698,0,2,3353.0,17036.0,0,13,1911378
1840,2,4,3900.0,69907.9,0,0,0
1929,2,4,3300.0,20143.0,0,0,0
1518,0,3,7930.0,46205.8,0,0,0
1773,0,3,38627.0,81261.9,0,0,0
1238,0,3,26571.0,60105.3,0,0,0
1504,2,4,14.6,29795.9,6,0,0
1841,2,4,14.6,47080.7,6,0,0
998,2,4,25900.0,55502.5,0,0,0
1779,0,0,77.7,19046.9,7,0,0
1476,2,4,14.6,35497.1,6,0,0
1846,0,3,18471.0,37665.1,0,0,0
1291,2,4,2160.0,31575.6,0,0,0
1904,2,4,100.0,14051.0,0,0,0
135,0,0,159.9,39998.0,7,0,0
1883,2,1,3479.0,24116.4,3,1,198555
1018,0,0,101.6,23691.7,7,0,0
653,0,0,120.7,25821.8,7,0,0
995,2,1,1948.0,64781.0,5,13,46153497
1448,0,3,37145.0,152383.2,0,0,0
1306,2,1,2262.0,16149.3,5,2,77140342
1708,0,3,27839.0,61078.7,0,0,0
1940,0,2,6364.0,42966.8,2,1,70277392
2088,0,2,6957.0,24730.4,2,4,10323864
926,2,4,14.6,45045.2,6,0,0
2083,2,4,14.6,49320.6,6,0,0
1878,2,4,7800.0,55802.9,0,0,0
773,2,4,14.6,55328.5,6,0,0
452,2,4,2500.0,31689.9,0,0,0
2061,0,2,6173.0,26812.8,2,5,84225409
1429,2,4,1700.0,42606.2,0,0,0
172,0,2,6932.0,33374.7,2,12,16577571
991,2,4,4400.0,21576.1,0,0,0
711,2,4,5700.0,32118.4,0,0,0
1663,2,1,4410.0,18631.8,5,1,77193778
1266,0,2,6005.0,25962.2,2,8,62281173
1718,0,0,86.8,22273.7,7,0,0
2157,2,4,1800.0,45200.6,0,0,0
1018,2,4,14.6,29603.0,6,0,0
1353,0,0,71.9,17868.8,7,0,0
957,2,4,14.6,28101.1,6,0,0
1752,1,4,24670.0,30024.8,0,0,0
1810,2,4,14.6,48126.6,6,0,0
414,2,1,2442.0,39482.7,5,13,34629786
1749,2,4,14.6,56210.2,6,0,0
2022,2,4,100.7,-9224.4,4,0,0
1818,2,4,2400.0,45063.6,0,0,0
2152,2,4,3600.0,71662.2,0,0,0
1971,2,1,5492.0,64453.4,5,6,21153784
877,2,1,7246.0,69612.2,1,12,20153117
1699,0,3,9200.0,36788.0,0,0,0
1841,2,4,14.6,13177.3,6,0,0
1814,2,4,300.0,26146.4,0,0,0
2070,2,4,41900.0,62211.0,0,0,0
1292,0,0,28.2,69975.2,7,0,0
1869,2,4,8100.0,38543.2,0,0,0
1366,2,4,6400.0,24123.4,0,0,0
1470,2,4,1600.0,32323.7,0,0,0
1942,2,1,633.0,27837.2,8,11,18494886
1820,2,1,3007.0,35843.5,1,2,76031207
1761,2,1,4393.8,61247.9,8,12,43853229
1030,2,1,4557.2,26942.1,8,3,27702808
1608,2,4,16500.0,48208.8,0,0,0
1183,2,1,881.0,75046.6,1,1,95008945
1968,2,4,2100.0,40447.7,0,0,0
1819,2,4,600.0,31587.3,0,0,0
1541,0,3,21881.0,56911.9,0,0,0
1502,0,3,19500.0,35801.1,0,0,0
1048,2,4,14.6,29944.1,6,0,0
1488,2,1,2247.0,23887.3,1,8,25474483
439,2,4,15500.0,38238.1,0,0,0
2069,0,3,12803.0,65916.8,0,0,0
1231,2,4,14.6,20744.4,6,0,0
1840,2,4,800.0,16064.3,0,0,0
716,2,4,1280.0,23185.3,0,0,0
1015,0,3,38891.0,118059.2,0,0,0
1359,2,4,7900.0,27984.8,0,0,0
1688,2,4,14.6,16762.5,6,0,0
1509,0,3,23429.0,67290.7,0,0,0
1969,0,2,3389.0,22738.4,0,11,75748979
1558,2,4,1920.0,30239.0,0,0,0
812,2,1,2559.0,17780.9,5,2,87679588
1601,2,1,10472.0,60801.2,5,1,71402126
1912,2,1,1756.0,40736.0,8,8,46252030
1089,0,3,300.0,44402.2,0,0,0
1775,2,4,29900.0,122189.5,0,0,0
1848,2,1,3102.0,15232.0,5,9,49371123
2030,0,3,20633.0,78289.3,0,0,0
1430,2,4,8300.0,50253.8,0,0,0
1476,2,4,30.0,55319.8,6,0,0
1670,2,1,90.0,46135.6,1,9,20700508
1596,2,4,14.6,35024.4,6,0,0
1749,0,0,66.4,11636.4,7,0,0
1326,2,4,49800.0,55729.4,0,0,0
1052,2,4,2400.0,23100.7,0,0,0
1705,2,4,5600.0,40673.7,0,0,0
1231,2,4,14.6,22517.2,6,0,0
1297,2,1,3067.0,90102.8,1,1,19900185
171,2,4,18300.0,38477.8,0,0,0
369,2,4,720.0,16179.0,0,0,0
1834,2,4,450.0,18653.3,0,0,0
469,0,0,502.7,44012.4,7,0,0
1504,0,0,99.2,23316.3,7,0,0
1353,0,0,51.0,14387.3,7,0,0
1433,2,4,8200.0,12156.7,0,0,0
653,0,0,92.8,22130.1,7,0,0
1749,0,0,247.1,58177.3,7,0,0
1261,2,4,14.6,18254.5,6,0,0
1810,0,0,100.2,24414.5,7,0,0
1930,2,4,30.0,51559.8,6,0,0
730,0,3,5600.0,16635.7,0,0,0
1496,1,4,24208.0,48932.2,0,0,0
865,2,4,14.6,28946.9,6,0,0
2053,0,0,38.1,15040.2,7,0,0
1841,0,0,82.9,23079.1,7,0,0
1908,2,1,12579.0,41974.1,5,5,21882123
1139,0,0,292.9,93933.3,7,0,0
1470,2,4,1080.0,21903.3,0,0,0
1414,0,0,149.5,37488.3,7,0,0
653,0,0,280.6,70079.9,7,0,0
1473,2,4,9500.0,28563.2,0,0,0
1718,0,0,71.0,15416.7,7,0,0
967,0,3,31070.0,58294.1,0,0,0
1841,0,0,85.0,21639.9,7,0,0
1018,2,4,14.6,29608.1,6,0,0
1353,0,0,125.8,28654.3,7,0,0
1151,0,2,20236.0,51138.4,0,10,66487163
416,2,1,8818.0,20135.7,5,9,45089298
1476,2,4,14.6,14316.9,6,0,0
1422,2,1,465.0,35156.4,5,13,81990486
1499,2,4,7500.0,39740.0,0,0,0
1669,2,1,4797.0,62829.8,5,5,75312357
1152,2,1,4783.0,56110.0,5,11,42289441
1488,2,1,6494.8,37666.1,8,1,15843767
1384,0,0,73.8,14586.7,7,0,0
1961,0,0,247.4,60345.6,7,0,0
2127,2,1,5286.0,34878.7,5,13,35530597
2026,0,3,10818.0,81461.5,0,0,0
380,0,0,111.9,17068.3,7,0,0
2083,2,4,14.6,44026.1,6,0,0
1359,2,4,1800.0,32691.8,0,0,0
1067,2,4,1600.0,30980.2,0,0,0
2109,2,4,29300.0,96896.5,0,0,0
1170,2,4,14.6,23080.2,6,0,0
2114,2,4,14.6,17949.4,6,0,0
1088,2,1,9095.0,29141.6,5,9,85631554
1302,0,2,23585.0,68750.5,0,13,61292606
1657,0,0,83.0,21964.5,7,0,0
1535,2,4,14.6,66979.0,6,0,0
1424,0,3,11022.0,44690.1,0,0,0
1455,0,2,30832.0,57837.4,0,9,62510245
1261,0,0,109.6,24630.3,7,0,0
1152,2,1,2655.0,18539.9,5,13,17385280
987,0,0,169.8,41157.6,7,0,0
1423,2,1,9678.0,31487.4,5,7,42665183
1892,2,4,1950.0,47318.6,0,0,0
987,0,0,87.4,21581.3,7,0,0
1088,2,4,2040.0,15536.7,0,0,0
1110,2,4,14.6,11703.4,6,0,0
1854,0,2,5485.0,16627.4,2,8,84314924
1120,0,3,6564.0,36780.1,0,0,0
1638,2,1,59.0,34224.7,1,5,16981333
1727,2,1,3419.0,23461.8,1,13,80957543
1515,2,1,13208.0,17189.2,5,12,58510798
606,0,2,3198.0,24163.0,0,5,69613659
1949,2,4,3960.0,42580.9,0,0,0
1869,0,0,123.2,32802.0,7,0,0
1504,2,4,14.6,22543.8,6,0,0
1261,2,4,14.6,66037.8,6,0,0
1490,2,1,29.0,15494.2,1,4,27458155
1754,2,1,7266.0,34478.9,5,9,13943797
987,2,4,14.6,27121.9,6,0,0
1504,0,0,130.5,33649.6,7,0,0
798,2,4,1300.0,17124.9,0,0,0
1810,2,4,14.6,14513.2,6,0,0
1504,0,0,164.5,41291.2,7,0,0
592,2,4,14.6,35636.1,6,0,0
2144,2,4,14.6,75856.9,6,0,0
1565,0,0,199.2,47449.8,7,0,0
1398,2,1,1066.0,41774.7,5,1,72237545
1018,2,4,14.6,17365.3,6,0,0
2048,2,4,11900.0,75003.2,0,0,0
1961,2,4,14.6,21413.2,6,0,0
1229,2,4,6300.0,26915.9,0,0,0
1061,0,2,5531.0,21886.6,2,5,7849169
1239,2,1,479.0,20173.8,1,13,19875437
2083,0,0,84.7,14810.7,7,0,0
1657,2,4,14.6,15757.1,6,0,0
1671,0,3,13100.0,59067.1,0,0,0
2088,2,1,3344.0,45573.3,3,11,41846251
2174,2,4,40000.0,93244.7,0,0,0
2075,0,3,30246.0,48776.1,0,0,0
2151,0,3,1200.0,25602.3,0,0,0
1991,2,4,14.6,17954.2,6,0,0
1810,0,0,236.6,48173.1,7,0,0
1877,2,1,3964.0,11337.3,5,3,82399522
1841,2,4,14.6,23728.4,6,0,0
561,0,0,120.0,25758.4,7,0,0
1854,2,1,3509.0,14113.5,5,11,4756558
74,0,0,91.2,29639.6,7,0,0
1779,0,0,214.7,52560.1,7,0,0
1323,0,0,116.3,24196.9,7,0,0
1445,0,0,284.6,48419.1,7,0,0
1909,0,2,44713.0,85344.9,0,6,76316427
1323,0,0,81.1,16207.9,7,0,0
1414,0,0,183.2,44744.6,7,0,0
2091,2,1,4662.0,85122.2,5,10,19728160
2144,0,0,102.3,24400.8,7,0,0
1334,0,3,9303.0,33526.7,0,0,0
2157,2,4,1400.0,23057.3,0,0,0
1106,2,4,5400.0,67264.2,0,0,0
1841,2,4,14.6,12557.7,6,0,0
940,0,2,3167.0,4167.0,0,13,70861989
1793,0,3,25761.0,49066.3,0,0,0
1487,2,1,5950.0,13523.2,5,10,51806682
1359,2,1,884.0,13562.8,5,6,8779210
1900,0,0,46.4,11246.8,7,0,0
840,0,3,30046.0,47646.0,0,0,0
2121,2,1,3403.0,31403.0,5,8,1005852
1457,2,4,2100.0,72652.0,0,0,0
879,2,1,6403.0,19030.3,5,9,85891317
2125,2,4,400.0,27591.3,0,0,0
1991,2,4,14.6,50961.6,6,0,0
1909,2,1,3489.0,71393.5,1,11,29040438
1657,0,0,79.3,19213.4,7,0,0
1596,0,0,128.5,30336.9,7,0,0
1657,0,0,273.9,49048.4,7,0,0
987,2,4,14.6,31055.6,6,0,0
1364,0,2,3390.0,20267.3,0,1,570375
790,0,3,10500.0,28420.9,0,0,0
1810,0,0,143.4,34678.6,7,0,0
1396,0,2,5196.0,21852.3,2,4,8807903
1180,2,1,2975.0,16199.9,5,4,41246616
1841,0,0,185.2,41611.0,7,0,0
1482,0,2,6022.0,21343.9,2,7,66209596
1177,2,1,2119.0,61335.0,1,2,63311707
1900,0,0,206.5,46467.8,7,0,0
1802,0,3,5000.0,37615.2,0,0,0
683,2,4,14.6,26518.8,6,0,0
1821,0,3,17644.0,34719.7,0,0,0
1292,2,4,14.6,41550.7,6,0,0
494,2,4,21200.0,49797.5,0,0,0
111,0,2,4212.0,17548.0,2,12,72322171
2123,2,1,3208.0,12163.4,5,2,20250928
1718,2,4,14.6,20261.7,6,0,0
827,0,3,500.0,500.0,0,0,0
1899,0,3,2700.0,29451.5,0,0,0
2121,0,3,11368.0,63856.6,0,0,0
735,2,4,2500.0,32097.6,0,0,0
2114,0,0,199.8,50263.1,7,0,0
1079,2,4,14.6,38060.4,6,0,0
1841,2,4,14.6,59795.2,6,0,0
1565,0,0,91.6,22553.1,7,0,0
439,2,4,14.6,21050.8,6,0,0
2092,2,4,4100.0,62392.4,0,0,0
2012,2,4,8700.0,24965.0,0,0,0
1727,2,4,29300.0,56805.2,0,0,0
2083,2,4,14.6,20729.6,6,0,0
1292,2,4,14.6,22973.1,6,0,0
1654,2,5,2100.0,60172.9,0,0,0
1646,2,4,3440.0,25411.5,0,0,0
2089,0,3,20016.0,36015.6,0,0,0
1504,0,0,230.8,46252.6,7,0,0
1370,2,4,3000.0,22694.0,0,0,0
1972,0,3,18993.0,68986.9,0,0,0
1458,0,2,3425.0,20790.6,0,3,89210503
1718,0,0,123.9,31421.7,7,0,0
1984,2,4,360.0,30921.2,0,0,0
1554,2,4,5160.0,42233.5,0,0,0
1476,2,4,30.0,2032.1,6,0,0
1626,2,4,14.6,34465.1,6,0,0
1262,2,4,1800.0,24398.6,0,0,0
1718,2,4,14.6,54745.2,6,0,0
1213,0,3,20010.0,57404.2,0,0,0
2107,2,4,3300.0,46476.3,0,0,0
1476,0,0,75.3,17078.1,7,0,0
1731,2,4,5700.0,18767.4,0,0,0
1390,2,1,6385.0,45874.1,5,9,88697516
1718,2,4,30.0,99284.1,6,0,0
1930,0,0,74.6,15998.1,7,0,0
1754,0,3,24368.0,90256.4,0,0,0
1124,2,4,3000.0,37480.8,0,0,0
729,2,4,870.0,22193.8,0,0,0
1929,0,3,11257.0,43012.7,0,0,0
743,2,4,3480.0,37091.9,0,0,0
1292,2,4,14.6,48448.2,6,0,0
2053,0,0,120.3,33917.5,7,0,0
509,2,1,2155.0,19514.5,1,7,21620893
2067,0,3,12138.0,61666.6,0,0,0
368,2,4,300.0,25632.3,0,0,0
1987,0,3,46861.0,82669.0,0,0,0
1930,0,0,66.5,14640.4,7,0,0
653,2,4,14.6,30577.5,6,0,0
2029,0,3,31547.0,64000.7,0,0,0
597,0,3,17623.0,47990.1,0,0,0
1648,0,3,1800.0,27177.0,0,0,0
2114,0,0,170.8,63720.7,7,0,0
845,2,1,123.0,24375.0,1,2,76187407
1823,2,5,1500.0,8486.4,0,0,0
1869,2,4,14.6,35768.2,6,0,0
2158,2,1,4456.0,77465.7,5,12,2289492
1776,2,5,1000.0,63325.0,0,0,0
1869,2,4,14.6,15307.6,6,0,0
904,0,3,5600.0,11995.6,0,0,0
1200,0,0,160.3,41300.8,7,0,0
1445,0,0,125.1,33589.5,7,0,0
865,0,3,2300.0,31108.3,0,0,0
667,0,3,10562.0,28220.7,0,0,0
1869,2,4,14.6,62527.1,6,0,0
1961,2,4,14.6,47056.9,6,0,0
1353,2,4,14.6,30831.4,6,0,0
1609,2,1,1785.0,13545.4,5,3,14724040
1657,2,4,14.6,13590.7,6,0,0
170,0,3,1100.0,1100.0,0,0,0
2001,0,2,5383.0,20646.7,2,13,91859644
1979,2,4,15600.0,36239.6,0,0,0
1841,2,4,14.6,23430.3,6,0,0
2053,2,4,14.6,16742.3,6,0,0
2090,0,2,5325.0,17151.2,2,1,73287576
1113,2,4,3500.0,22537.6,0,0,0
1542,0,2,43440.0,93303.3,0,11,25468045
1792,2,1,2013.0,46943.2,5,7,51578915
380,2,4,14.6,17053.7,6,0,0
690,0,3,28413.0,60545.9,0,0,0
2094,2,1,38.0,66988.7,1,11,13214141
1239,2,4,27200.0,102561.9,0,0,0
1390,0,3,12088.0,45916.6,0,0,0
911,2,4,3800.0,56395.4,0,0,0
1577,2,4,2640.0,19144.3,0,0,0
1092,2,1,646.0,33892.5,3,8,24150228
719,2,4,1200.0,35584.1,0,0,0
697,0,3,9167.0,84743.5,0,0,0
1640,2,4,800.0,11323.7,0,0,0
2175,0,0,293.8,69791.7,7,0,0
1122,2,1,2809.0,11322.2,5,7,20655334
2053,2,4,14.6,21754.7,6,0,0
1722,2,4,12700.0,22223.7,0,0,0
653,2,4,14.6,43488.1,6,0,0
1535,2,4,14.6,41092.4,6,0,0
1812,2,4,2700.0,48435.4,0,0,0
713,2,4,950.0,20187.1,0,0,0
1361,2,1,1374.0,51181.0,1,7,40625691
969,0,2,35557.0,85653.6,0,10,60952126
2114,0,0,347.1,86148.0,7,0,0
1459,0,3,1700.0,26024.2,0,0,0
1700,2,1,2637.0,11945.9,5,1,584811
1086,2,4,8700.0,44828.3,0,0,0
648,2,4,2280.0,38233.7,0,0,0
1724,2,4,900.0,11600.0,0,0,0
1967,0,3,5200.0,45121.6,0,0,0
1414,0,0,180.1,48197.3,7,0,0
1760,2,1,3723.0,60217.0,1,9,85721850
1592,2,4,2700.0,27492.6,0,0,0
1079,0,0,208.0,39232.1,7,0,0
1048,0,0,98.9,35883.9,7,0,0
1359,2,1,287.0,40720.5,1,6,31666642
1812,2,4,3000.0,36541.4,0,0,0
1726,1,4,8490.0,72200.1,0,0,0
575,0,3,1000.0,27937.6,0,0,0
1693,2,1,2094.0,18335.1,0,12,77653699
770,2,4,3900.0,38114.7,0,0,0
1930,0,0,157.3,31917.7,7,0,0
1945,2,4,28000.0,45472.7,0,0,0
286,2,4,2200.0,26478.5,0,0,0
1815,2,1,1748.0,60500.7,1,10,12887466
1090,2,1,9716.0,67051.2,5,1,72762232
745,2,4,14.6,14208.1,6,0,0
1384,0,0,171.7,42319.3,7,0,0
1909,2,1,6358.0,47929.6,5,7,74623369
2150,2,4,850.0,28671.2,0,0,0
1879,0,2,6541.0,53707.0,2,12,64665311
1757,1,4,16944.0,5646.5,0,0,0
1795,2,4,4700.0,66970.2,0,0,0
1152,0,3,9624.0,10024.0,0,0,0
541,2,1,1287.0,17156.2,1,3,41393333
1504,0,0,264.8,62024.5,7,0,0
56,0,2,5718.0,17695.8,2,11,45134812
1779,0,0,85.6,20535.3,7,0,0
1996,2,1,12445.0,52287.1,5,4,66254877
1018,0,0,57.7,14244.4,7,0,0
1793,0,3,2500.0,32592.1,0,0,0
1535,2,4,30.0,35791.3,6,0,0
1354,2,4,1400.0,45935.4,0,0,0
1779,2,4,14.6,32545.6,6,0,0
2022,0,0,145.9,34498.6,7,0,0
2034,0,2,44692.0,55182.6,0,11,21064383
2011,2,4,6900.0,82706.7,0,0,0
1953,2,4,21700.0,15851.6,0,0,0
1589,2,4,2320.0,16911.7,0,0,0
2083,0,0,65.7,15443.4,7,0,0
1606,0,2,6846.0,24782.7,2,12,87446176
1718,2,4,14.6,17370.6,6,0,0
1090,2,4,600.0,19647.1,0,0,0
1610,0,3,1400.0,56056.8,0,0,0
926,0,0,237.3,59685.6,7,0,0
2026,2,4,6900.0,81411.9,0,0,0
752,2,1,2144.0,20576.6,0,1,8294791
1445,0,0,295.8,51207.4,7,0,0
1100,2,4,29400.0,59925.2,0,0,0
1098,2,4,3600.0,26584.7,0,0,0
1476,0,0,94.1,14446.1,7,0,0
2153,2,4,1200.0,40488.8,0,0,0
500,2,4,14.6,47903.2,6,0,0
865,2,4,30.0,29116.2,6,0,0
2150,0,3,28840.0,70596.2,0,0,0
1500,0,3,1600.0,16178.9,0,0,0
1880,0,3,12786.0,44306.3,0,0,0
1540,2,1,2452.0,8800.6,5,13,87144583
1639,2,1,2991.0,40039.0,1,3,46898156
1718,2,4,14.6,26599.6,6,0,0
2149,2,1,1820.0,14719.8,0,3,10963404
1996,2,1,462.0,54302.1,3,9,71099632
1535,0,0,259.4,98273.9,7,0,0
2022,2,4,14.6,67081.3,6,0,0
2083,2,4,14.6,11933.4,6,0,0
1817,0,3,15332.0,41919.6,0,0,0
1688,0,0,175.6,43186.5,7,0,0
1268,2,1,186.0,13885.3,1,10,36693310
1397,0,3,1700.0,37193.2,0,0,0
879,0,2,6336.0,27236.6,2,1,4163349
2045,1,4,21880.0,95707.8,0,0,0
2033,2,1,141.0,17799.6,1,4,65748941
1110,2,4,14.6,12721.5,6,0,0
969,2,1,2489.3,45735.4,8,6,92821448
1900,0,0,307.7,68404.6,7,0,0
2083,2,4,14.6,18665.0,6,0,0
1053,2,1,82.0,83558.0,1,8,91551339
1755,0,2,3902.0,41244.0,0,3,39591199
1997,2,1,3068.0,34671.8,5,10,53192520
327,0,3,26242.0,55624.7,0,0,0
1392,0,2,48752.0,104702.7,0,7,51226520
1596,0,0,160.5,103701.8,7,0,0
2093,2,1,7775.0,36463.2,5,9,93521964
2053,2,4,14.6,34261.3,6,0,0
1292,0,0,332.7,75074.6,7,0,0
2053,2,4,14.6,13886.6,6,0,0
850,2,4,7800.0,34658.4,0,0,0
1718,2,4,14.6,48076.2,6,0,0
2020,2,4,14900.0,27879.7,0,0,0
1688,2,4,14.6,61073.5,6,0,0
2096,0,3,14963.0,22452.1,0,0,0
1565,0,0,315.1,70562.7,7,0,0
1579,2,1,2148.0,41158.7,1,7,83496254
1718,2,4,14.6,26112.4,6,0,0
1200,2,4,14.6,34609.1,6,0,0
926,0,0,126.3,23114.0,7,0,0
1930,0,0,292.4,67373.8,7,0,0
1863,2,4,17700.0,78596.2,0,0,0
1297,2,1,3598.0,30752.4,5,10,96207493
1079,2,4,14.6,24847.0,6,0,0
2127,2,1,434.0,13282.3,1,2,30392295
530,0,0,143.8,39081.8,7,0,0
1048,2,4,14.6,57992.0,6,0,0
690,2,4,1400.0,44996.9,0,0,0
1384,0,0,228.4,60680.7,7,0,0
2114,2,4,14.6,35933.3,6,0,0
1341,0,3,2600.0,17379.6,0,0,0
1855,0,2,3628.0,28928.5,0,2,77783214
1923,2,4,1050.0,18568.4,0,0,0
2022,0,0,60.1,14854.8,7,0,0
1150,2,1,4922.0,55544.3,5,4,49400448
1996,0,2,3420.0,22787.1,0,4,63548433
1657,2,4,14.6,41617.3,6,0,0
1749,0,0,169.5,41565.2,7,0,0
2157,0,3,31209.0,110825.2,0,0,0
2175,0,0,96.0,21902.0,7,0,0
2128,2,1,1341.0,29669.8,1,4,52766847
